land_area,sale_year,num_bath,num_bed,num_parking,km_from_cbd,suburb_median_income,cash_rate,purchase_price
733.0,2020,1.0,3.0,2.0,19.76,43524.0,0.25,1235000.0
689.0,2020,3.0,5.0,6.0,41.58,31148.0,0.25,1140000.0
556.0,2020,1.0,3.0,2.0,60.03,30108.0,0.25,672000.0
260.0,2020,2.0,3.0,2.0,11.71,36088.0,0.25,1350000.0
771.0,2020,2.0,4.0,1.0,36.91,35568.0,0.25,1615000.0
699.0,2020,0.0,0.0,0.0,46.81,43680.0,0.25,470000.0
632.0,2020,2.0,3.0,2.0,53.4,34632.0,0.25,575000.0
103.0,2020,1.0,3.0,1.0,2.6,43368.0,0.25,1550000.0
1000.0,2020,2.0,3.0,3.0,42.74,32604.0,0.25,1210000.0
61.0,2020,1.0,1.0,1.0,19.44,39260.0,0.25,330000.0
224.0,2020,2.0,3.0,2.0,43.19,30628.0,0.25,640000.0
467.0,2020,1.0,3.0,4.0,9.35,41912.0,0.25,1580000.0
3768.0,2020,3.0,5.0,2.0,53.4,34632.0,0.25,1230000.0
650.0,2020,2.0,4.0,2.0,15.25,36504.0,0.25,1785000.0
648.0,2020,2.0,4.0,2.0,77.47,29796.0,0.25,575000.0
1024.0,2020,2.0,4.0,2.0,77.47,29796.0,0.25,530000.0
813.0,2020,3.0,4.0,2.0,14.03,45292.0,0.25,1560000.0
601.0,2020,2.0,4.0,2.0,53.4,34632.0,0.25,690000.0
1353.0,2020,2.0,3.0,2.0,40.94,40716.0,0.25,1650000.0
556.0,2020,2.0,5.0,2.0,14.57,28288.0,0.25,1180000.0
550.0,2020,2.0,4.0,1.0,46.81,43680.0,0.25,650000.0
198.0,2020,2.0,4.0,2.0,9.35,41912.0,0.25,1625000.0
115.0,2020,1.0,3.0,1.0,9.35,41912.0,0.25,830000.0
64.0,2020,1.0,1.0,1.0,5.94,42172.0,0.25,630000.0
677.0,2020,1.0,3.0,1.0,53.4,34632.0,0.25,672000.0
742.0,2020,1.0,3.0,1.0,53.4,34632.0,0.25,540000.0
556.0,2020,1.0,3.0,0.0,43.19,30628.0,0.25,532000.0
645.0,2020,5.0,6.0,4.0,31.57,26416.0,0.25,1335000.0
153.0,2020,2.0,2.0,3.0,6.03,60060.0,0.25,1855000.0
740.0,2020,2.0,5.0,0.0,14.57,28288.0,0.25,1080000.0
565.0,2020,1.0,3.0,1.0,35.32,33176.0,0.25,685000.0
430.0,2020,1.0,3.0,1.0,77.47,29796.0,0.25,430000.0
109.0,2020,2.0,2.0,1.0,18.45,48932.0,0.25,850000.0
550.0,2020,2.0,4.0,2.0,29.09,40820.0,0.25,1085000.0
575.0,2020,1.0,3.0,2.0,46.81,43680.0,0.25,618000.0
561.0,2020,2.0,4.0,2.0,46.81,43680.0,0.25,772000.0
603.0,2020,2.0,4.0,2.0,46.81,43680.0,0.25,900000.0
790.0,2020,2.0,4.0,3.0,55.12,41704.0,0.25,1010000.0
946.0,2020,2.0,5.0,0.0,25.47,39416.0,0.25,1372500.0
607.0,2020,2.0,5.0,2.0,54.41,41496.0,0.25,945000.0
1043.0,2020,2.0,4.0,2.0,13.47,48672.0,0.25,1775000.0
61.0,2020,1.0,1.0,0.0,4.72,45604.0,0.25,680000.0
689.0,2020,2.0,4.0,3.0,54.41,41496.0,0.25,990000.0
4281.0,2020,2.0,4.0,2.0,39.86,35828.0,0.25,1260000.0
726.0,2020,3.0,4.0,2.0,54.41,41496.0,0.25,1380000.0
797.0,2020,0.0,0.0,0.0,10.33,43836.0,0.25,1700000.0
696.0,2020,2.0,4.0,2.0,10.33,43836.0,0.25,1720000.0
562.0,2020,1.0,3.0,2.0,18.73,36296.0,0.25,1205500.0
282.0,2020,2.0,4.0,2.0,9.88,34736.0,0.25,1200000.0
297.0,2020,2.0,3.0,0.0,61.67,28288.0,0.25,783000.0
485.0,2020,2.0,4.0,4.0,8.76,55224.0,0.25,1800000.0
645.0,2020,1.0,4.0,2.0,8.15,38324.0,0.25,1870000.0
205.0,2020,2.0,3.0,0.0,19.33,37284.0,0.25,870000.0
341.0,2020,1.0,2.0,1.0,11.71,36088.0,0.25,1365000.0
543.0,2020,2.0,4.0,2.0,46.81,43680.0,0.25,700000.0
610.0,2020,3.0,5.0,2.0,19.33,37284.0,0.25,1280000.0
600.0,2020,3.0,4.0,2.0,46.81,43680.0,0.25,857500.0
57.0,2020,1.0,2.0,0.0,1.9,20072.0,0.25,1180000.0
964.0,2020,0.0,0.0,0.0,53.4,34632.0,0.25,380000.0
546.0,2020,2.0,4.0,2.0,77.47,29796.0,0.25,530000.0
911.0,2020,6.0,6.0,5.0,63.63,26572.0,0.25,1285000.0
474.0,2020,3.0,3.0,2.0,10.35,34528.0,0.25,1680000.0
677.0,2020,2.0,5.0,1.0,61.67,28288.0,0.25,832000.0
822.0,2020,2.0,4.0,2.0,10.33,43836.0,0.25,1850000.0
866.0,2020,3.0,6.0,3.0,25.47,39416.0,0.25,1316000.0
1067.0,2020,3.0,5.0,3.0,48.56,36868.0,0.25,1600000.0
110.0,2020,2.0,2.0,1.0,49.99,32240.0,0.25,475000.0
525.0,2020,1.0,3.0,1.0,53.4,34632.0,0.25,500000.0
657.0,2020,2.0,4.0,2.0,53.4,34632.0,0.25,690000.0
1051.0,2020,2.0,6.0,2.0,46.81,43680.0,0.25,985000.0
544.0,2020,2.0,4.0,2.0,46.81,43680.0,0.25,750000.0
135.0,2020,3.0,4.0,1.0,5.22,62244.0,0.25,1900000.0
860.0,2020,3.0,5.0,2.0,21.2,38792.0,0.25,1295000.0
2257.0,2020,1.0,2.0,1.0,49.99,32240.0,0.25,400000.0
536.0,2020,3.0,4.0,2.0,72.13,29952.0,0.25,750000.0
602.0,2020,3.0,5.0,2.0,72.13,29952.0,0.25,705000.0
590.0,2020,3.0,4.0,2.0,19.05,44460.0,0.25,1700000.0
894.0,2020,2.0,4.0,2.0,21.99,39936.0,0.25,1810000.0
506.0,2020,1.0,3.0,2.0,61.67,28288.0,0.25,720000.0
560.0,2020,3.0,5.0,2.0,46.81,43680.0,0.25,850000.0
709.0,2020,5.0,5.0,2.0,43.19,30628.0,0.25,1510000.0
809.0,2020,2.0,4.0,4.0,54.41,41496.0,0.25,1130000.0
569.0,2020,2.0,4.0,1.0,22.57,39052.0,0.25,1038000.0
613.0,2020,4.0,6.0,3.0,14.99,27248.0,0.25,1400000.0
488.0,2020,2.0,3.0,1.0,14.99,27248.0,0.25,1078000.0
310.0,2020,1.0,2.0,2.0,9.37,46800.0,0.25,1190000.0
600.0,2020,1.0,3.0,2.0,49.99,32240.0,0.25,901000.0
683.0,2020,2.0,4.0,4.0,84.79,24596.0,0.25,1230000.0
910.0,2020,3.0,4.0,4.0,72.34,37180.0,0.25,1450000.0
531.0,2020,1.0,3.0,1.0,53.4,34632.0,0.25,532000.0
5110.0,2020,2.0,4.0,4.0,52.54,43784.0,0.25,1350000.0
450.0,2020,2.0,4.0,2.0,29.09,40820.0,0.25,1080000.0
1290.0,2020,2.0,4.0,3.0,64.12,34320.0,0.25,1100000.0
607.0,2020,2.0,4.0,2.0,19.33,37284.0,0.25,1145000.0
797.0,2020,2.0,5.0,2.0,53.4,34632.0,0.25,740000.0
440.0,2020,1.0,2.0,1.0,6.53,55692.0,0.25,1505000.0
796.0,2020,2.0,4.0,2.0,21.99,39936.0,0.25,1360000.0
1163.0,2020,2.0,4.0,1.0,54.41,41496.0,0.25,1050000.0
1031.0,2020,2.0,4.0,1.0,23.17,34320.0,0.25,1200000.0
19350.0,2020,0.0,0.0,0.0,57.07,43524.0,0.25,1167075.0
695.0,2020,2.0,4.0,1.0,21.2,38792.0,0.25,1160000.0
720.0,2020,2.0,3.0,2.0,40.41,25792.0,0.25,1000000.0
572.0,2020,2.0,3.0,4.0,23.32,46800.0,0.25,1635000.0
696.0,2020,1.0,3.0,2.0,10.33,43836.0,0.25,1820146.0
79.0,2020,1.0,1.0,1.0,27.85,24232.0,0.25,360000.0
697.0,2020,1.0,3.0,3.0,19.33,37284.0,0.25,1186000.0
721.0,2020,2.0,4.0,3.0,19.33,37284.0,0.25,980000.0
400.0,2020,2.0,4.0,2.0,72.13,29952.0,0.25,685000.0
936.0,2020,2.0,3.0,2.0,13.47,48672.0,0.25,1870000.0
561.0,2020,2.0,4.0,2.0,72.13,29952.0,0.25,644000.0
117.0,2020,2.0,2.0,1.0,5.94,42172.0,0.25,755000.0
547.0,2020,1.0,2.0,4.0,9.88,34736.0,0.25,1350000.0
4066.0,2020,2.0,4.0,4.0,53.97,36244.0,0.25,1300000.0
575.0,2020,2.0,4.0,3.0,61.67,28288.0,0.25,1170000.0
710.0,2020,2.0,5.0,2.0,53.4,34632.0,0.25,960000.0
1429.0,2020,0.0,0.0,0.0,53.4,34632.0,0.25,343000.0
195.0,2020,2.0,2.0,0.0,3.63,46228.0,0.25,1025000.0
753.0,2020,3.0,5.0,2.0,60.56,33696.0,0.25,1450000.0
221.0,2020,1.0,2.0,1.0,42.31,32760.0,0.25,422500.0
134.0,2020,2.0,3.0,2.0,5.22,62244.0,0.25,1700000.0
287.0,2020,2.0,3.0,1.0,72.13,29952.0,0.25,570000.0
314.0,2020,3.0,4.0,2.0,19.33,37284.0,0.25,1310000.0
423.0,2020,2.0,3.0,1.0,16.58,45500.0,0.25,1685000.0
700.0,2020,2.0,5.0,2.0,72.13,29952.0,0.25,705000.0
369.0,2020,2.0,4.0,2.0,10.51,44876.0,0.25,1715000.0
588.0,2020,2.0,4.0,2.0,19.27,39572.0,0.25,1430000.0
119.0,2020,2.0,2.0,1.0,42.31,32760.0,0.25,380000.0
450.0,2020,2.0,4.0,2.0,45.4,33540.0,0.25,1100000.0
642.0,2020,2.0,4.0,1.0,13.73,32448.0,0.25,1700011.0
165.0,2020,2.0,4.0,1.0,14.99,27248.0,0.25,821000.0
50.0,2020,1.0,1.0,1.0,6.53,57460.0,0.25,651000.0
670.0,2020,1.0,3.0,2.0,49.99,32240.0,0.25,630000.0
802.0,2020,2.0,4.0,2.0,40.73,38584.0,0.25,1800000.0
576.0,2020,3.0,5.0,3.0,24.14,51376.0,0.25,1200000.0
541.0,2020,1.0,4.0,0.0,30.52,30368.0,0.25,672500.0
642.0,2020,2.0,4.0,1.0,30.52,30368.0,0.25,785000.0
171.0,2020,2.0,3.0,1.0,5.94,42172.0,0.25,1615000.0
620.0,2020,2.0,5.0,3.0,14.99,27248.0,0.25,1500000.0
645.0,2020,3.0,3.0,2.0,17.07,47528.0,0.25,1852000.0
550.0,2020,2.0,3.0,2.0,14.57,28288.0,0.25,870000.0
304.0,2020,1.0,3.0,2.0,7.21,20800.0,0.25,1470500.0
502.0,2020,1.0,4.0,2.0,9.37,46800.0,0.25,1900000.0
230.0,2020,2.0,3.0,2.0,19.97,37908.0,0.25,822000.0
697.0,2020,3.0,8.0,4.0,17.61,23556.0,0.25,1305000.0
1177.0,2020,1.0,5.0,1.0,16.27,22048.0,0.25,1100000.0
676.0,2020,1.0,3.0,2.0,49.99,32240.0,0.25,617000.0
619.0,2020,2.0,5.0,2.0,42.31,32760.0,0.25,695000.0
662.0,2020,1.0,3.0,1.0,39.51,29380.0,0.25,653000.0
829.0,2020,2.0,5.0,0.0,30.52,30368.0,0.25,840000.0
670.0,2020,1.0,3.0,1.0,39.51,29380.0,0.25,637250.0
1370.0,2020,2.0,3.0,4.0,17.2,51636.0,0.25,1750000.0
651.0,2020,2.0,4.0,2.0,49.99,32240.0,0.25,662500.0
119.0,2020,2.0,2.0,1.0,12.01,34424.0,0.25,650000.0
411.0,2020,2.0,3.0,1.0,15.25,36504.0,0.25,1300000.0
114.0,2020,2.0,2.0,1.0,42.31,32760.0,0.25,390000.0
141.0,2020,2.0,2.0,1.0,13.73,32448.0,0.25,710000.0
1058.0,2020,2.0,3.0,3.0,25.47,39416.0,0.25,1350000.0
530.0,2020,3.0,4.0,2.0,46.09,33228.0,0.25,1030000.0
806.0,2020,3.0,5.0,2.0,50.75,38168.0,0.25,1500000.0
531.0,2020,1.0,3.0,1.0,50.75,38168.0,0.25,725000.0
85.0,2020,1.0,1.0,0.0,3.63,46228.0,0.25,725000.0
1506.0,2020,2.0,7.0,4.0,30.52,30368.0,0.25,1900000.0
753.0,2020,1.0,4.0,3.0,30.52,30368.0,0.25,950000.0
728.0,2020,2.0,4.0,2.0,19.05,44460.0,0.25,1610000.0
375.0,2020,2.0,4.0,3.0,14.57,28288.0,0.25,940000.0
696.0,2020,2.0,4.0,2.0,19.32,42484.0,0.25,1575000.0
432.0,2020,4.0,6.0,2.0,40.63,32500.0,0.25,1100600.0
696.0,2020,3.0,4.0,2.0,30.08,46228.0,0.25,1150000.0
540.0,2020,2.0,5.0,2.0,30.08,46228.0,0.25,1080000.0
700.0,2020,4.0,7.0,4.0,30.08,46228.0,0.25,1210000.0
1738.0,2020,3.0,7.0,6.0,42.31,32760.0,0.25,1755000.0
740.0,2020,2.0,4.0,1.0,30.08,46228.0,0.25,1150000.0
860.0,2020,1.0,3.0,3.0,35.32,33176.0,0.25,680000.0
1069.0,2020,2.0,4.0,2.0,45.05,42276.0,0.25,1050000.0
8399.0,2020,1.0,4.0,6.0,49.34,36088.0,0.25,1300000.0
112.0,2020,2.0,2.0,1.0,17.61,23556.0,0.25,446500.0
258.0,2020,1.0,3.0,2.0,21.99,39936.0,0.25,1027700.0
582.0,2020,2.0,3.0,3.0,15.25,36504.0,0.25,1620000.0
4050.0,2020,2.0,5.0,9.0,52.54,43784.0,0.25,1600000.0
923.0,2020,3.0,4.0,2.0,21.99,39936.0,0.25,1560000.0
1089.0,2020,2.0,4.0,2.0,50.75,38168.0,0.25,765000.0
1266.0,2020,4.0,5.0,4.0,29.21,37544.0,0.25,1075000.0
490.0,2020,2.0,4.0,2.0,13.84,41028.0,0.25,1580000.0
650.0,2020,1.0,2.0,4.0,23.17,34320.0,0.25,846000.0
693.0,2020,2.0,4.0,2.0,26.3,46956.0,0.25,1735000.0
565.0,2020,4.0,5.0,3.0,19.33,37284.0,0.25,1515000.0
744.0,2020,2.0,4.0,2.0,31.57,26416.0,0.25,1102000.0
601.0,2020,3.0,5.0,2.0,14.99,27248.0,0.25,1157000.0
524.0,2020,1.0,3.0,1.0,17.61,23556.0,0.25,785000.0
127.0,2020,1.0,2.0,0.0,3.63,46228.0,0.25,1255000.0
144.0,2020,2.0,2.0,2.0,14.57,28288.0,0.25,643000.0
291.0,2020,3.0,4.0,2.0,50.75,38168.0,0.25,950000.0
101.0,2020,1.0,3.0,0.0,6.8,73528.0,0.25,1735000.0
463.0,2020,1.0,3.0,3.0,14.57,28288.0,0.25,910000.0
594.0,2020,2.0,5.0,2.0,9.54,51896.0,0.25,1700000.0
347.0,2020,1.0,3.0,1.0,6.75,41652.0,0.25,1800000.0
1530.0,2020,3.0,5.0,2.0,17.09,48152.0,0.25,1728000.0
462.0,2020,2.0,4.0,2.0,30.08,46228.0,0.25,1340000.0
602.0,2020,3.0,4.0,2.0,54.41,41496.0,0.25,1050000.0
77.0,2020,1.0,1.0,1.0,5.94,42172.0,0.25,637500.0
272.0,2020,2.0,3.0,2.0,16.27,22048.0,0.25,780000.0
553.0,2020,2.0,5.0,2.0,30.08,46228.0,0.25,1215000.0
811.0,2020,0.0,0.0,0.0,50.75,38168.0,0.25,440000.0
841.0,2020,2.0,5.0,2.0,72.13,29952.0,0.25,720000.0
607.0,2020,1.0,3.0,2.0,17.42,39364.0,0.25,1067500.0
974.0,2020,2.0,3.0,4.0,64.12,34320.0,0.25,1320000.0
530.0,2020,2.0,4.0,4.0,39.51,29380.0,0.25,1270000.0
669.0,2020,3.0,5.0,3.0,42.95,34632.0,0.25,1590000.0
540.0,2020,2.0,4.0,2.0,30.08,46228.0,0.25,1250000.0
880.0,2020,1.0,3.0,2.0,30.08,46228.0,0.25,936000.0
500.0,2020,2.0,4.0,4.0,29.09,40820.0,0.25,1255000.0
122.0,2020,1.0,2.0,2.0,17.61,23556.0,0.25,480000.0
607.0,2020,2.0,4.0,3.0,41.58,31148.0,0.25,1140000.0
757.0,2020,2.0,3.0,2.0,21.99,39936.0,0.25,1330000.0
278.0,2020,1.0,2.0,0.0,16.01,34684.0,0.25,900000.0
260.0,2020,2.0,4.0,2.0,40.63,32500.0,0.25,780000.0
450.0,2020,2.0,4.0,2.0,30.08,46228.0,0.25,1120000.0
696.0,2020,2.0,4.0,1.0,10.33,43836.0,0.25,1725000.0
879.0,2020,3.0,4.0,2.0,54.41,41496.0,0.25,1850000.0
109.0,2020,2.0,2.0,2.0,5.94,42172.0,0.25,800000.0
130.0,2020,1.0,3.0,1.0,3.63,46228.0,0.25,1555000.0
110.0,2020,1.0,1.0,1.0,12.9,56524.0,0.25,455000.0
563.0,2020,2.0,3.0,2.0,8.76,55224.0,0.25,1800000.0
461.0,2020,0.0,0.0,0.0,40.63,32500.0,0.25,483000.0
375.0,2020,2.0,4.0,2.0,40.63,32500.0,0.25,822500.0
300.0,2020,0.0,0.0,0.0,40.63,32500.0,0.25,420000.0
82.0,2020,1.0,1.0,0.0,4.66,71812.0,0.25,927500.0
505.0,2020,1.0,3.0,2.0,12.01,34424.0,0.25,1450000.0
400.0,2020,1.0,3.0,2.0,16.06,39728.0,0.25,1500000.0
154.0,2020,2.0,2.0,1.0,12.9,56524.0,0.25,755000.0
177.0,2020,1.0,2.0,1.0,13.73,32448.0,0.25,810000.0
700.0,2020,2.0,4.0,2.0,72.13,29952.0,0.25,660000.0
493.0,2020,1.0,2.0,1.0,10.39,36712.0,0.25,1285000.0
556.0,2020,3.0,5.0,2.0,30.08,46228.0,0.25,1431000.0
940.0,2020,2.0,4.0,4.0,19.05,44460.0,0.25,1685000.0
1294.0,2020,3.0,5.0,2.0,63.97,41184.0,0.25,1225000.0
833.0,2020,2.0,4.0,2.0,26.82,45292.0,0.25,1285000.0
72.0,2020,2.0,2.0,1.0,40.41,25792.0,0.25,710000.0
651.0,2020,2.0,4.0,2.0,36.91,35568.0,0.25,1625000.0
732.0,2020,2.0,5.0,2.0,56.6,45552.0,0.25,1065000.0
102.0,2020,1.0,2.0,1.0,19.33,37284.0,0.25,619400.0
1724.0,2020,3.0,4.0,2.0,49.9,48256.0,0.25,1675000.0
139.0,2020,1.0,2.0,0.0,3.3,75764.0,0.25,1610000.0
41.0,2020,1.0,1.0,0.0,1.67,57772.0,0.25,420000.0
1170.0,2020,2.0,4.0,2.0,13.47,48672.0,0.25,1515000.0
82.0,2020,1.0,1.0,1.0,12.9,56524.0,0.25,530000.0
1074.0,2020,2.0,4.0,4.0,39.76,33020.0,0.25,1035000.0
664.0,2020,2.0,2.0,1.0,15.25,36504.0,0.25,1325000.0
139.0,2020,1.0,2.0,0.0,3.3,75764.0,0.25,1500000.0
381.0,2020,2.0,4.0,2.0,14.99,27248.0,0.25,1120000.0
336.0,2020,2.0,4.0,2.0,30.52,30368.0,0.25,840000.0
575.0,2020,2.0,4.0,2.0,60.56,33696.0,0.25,1450000.0
126.0,2020,2.0,2.0,1.0,1.67,57772.0,0.25,1770000.0
645.0,2020,4.0,5.0,3.0,41.58,31148.0,0.25,1550000.0
69.0,2020,1.0,1.0,1.0,3.12,51532.0,0.25,805000.0
529.0,2020,3.0,4.0,4.0,30.52,30368.0,0.25,902000.0
721.0,2020,2.0,4.0,5.0,48.56,36868.0,0.25,1475000.0
490.0,2020,1.0,4.0,1.0,17.67,31876.0,0.25,839000.0
512.0,2020,2.0,4.0,3.0,19.97,37908.0,0.25,1140000.0
600.0,2020,1.0,3.0,1.0,16.01,34684.0,0.25,1290000.0
403.0,2020,2.0,5.0,1.0,16.27,22048.0,0.25,1060000.0
109.0,2020,2.0,2.0,1.0,3.12,51532.0,0.25,865000.0
550.0,2020,1.0,3.0,2.0,46.09,33228.0,0.25,610000.0
520.0,2020,1.0,3.0,1.0,40.41,25792.0,0.25,615000.0
34.0,2020,1.0,0.0,0.0,1.67,57772.0,0.25,360000.0
973.0,2020,1.0,4.0,4.0,46.09,33228.0,0.25,525000.0
82.0,2020,1.0,2.0,0.0,4.66,71812.0,0.25,1100000.0
70.0,2020,1.0,2.0,0.0,3.3,75764.0,0.25,1418000.0
105.0,2020,1.0,2.0,1.0,16.01,34684.0,0.25,580000.0
696.0,2020,1.0,2.0,1.0,26.3,46956.0,0.25,1625000.0
686.0,2020,2.0,3.0,2.0,23.83,40300.0,0.25,1720000.0
462.0,2020,3.0,4.0,2.0,48.56,36868.0,0.25,1350000.0
103.0,2020,1.0,2.0,1.0,19.97,37908.0,0.25,505000.0
127.0,2020,1.0,3.0,0.0,4.66,71812.0,0.25,1410000.0
714.0,2020,2.0,4.0,4.0,81.81,27092.0,0.25,1150000.0
855.0,2020,2.0,5.0,1.0,13.84,41028.0,0.25,1500000.0
5592.0,2020,2.0,4.0,5.0,46.98,32864.0,0.25,1400000.0
127.0,2020,1.0,2.0,0.0,3.3,75764.0,0.25,1507000.0
620.0,2020,2.0,4.0,3.0,16.54,42848.0,0.25,1790000.0
556.0,2020,1.0,3.0,2.0,16.54,42848.0,0.25,1450000.0
490.0,2020,1.0,2.0,1.0,11.79,33852.0,0.25,1200000.0
2083.0,2020,2.0,4.0,8.0,63.97,41184.0,0.25,1111000.0
771.0,2020,1.0,3.0,2.0,10.33,43836.0,0.25,1700000.0
645.0,2020,2.0,5.0,2.0,11.99,36452.0,0.25,1830000.0
139.0,2020,1.0,3.0,1.0,2.52,28080.0,0.25,1575000.0
773.0,2020,2.0,5.0,4.0,22.79,45292.0,0.25,1795000.0
460.0,2020,1.0,4.0,2.0,17.67,31876.0,0.25,1100250.0
556.0,2020,2.0,4.0,2.0,16.58,45500.0,0.25,1700000.0
121.0,2020,1.0,2.0,3.0,11.79,33852.0,0.25,675000.0
103.0,2020,1.0,2.0,1.0,11.79,33852.0,0.25,580000.0
493.0,2020,1.0,3.0,3.0,17.67,31876.0,0.25,985000.0
119.0,2020,2.0,2.0,1.0,0.31,35412.0,0.25,1110000.0
794.0,2020,3.0,4.0,2.0,14.03,45292.0,0.25,1820000.0
120.0,2020,2.0,2.0,1.0,4.66,71812.0,0.25,880000.0
622.0,2020,2.0,4.0,2.0,19.05,44460.0,0.25,1802000.0
123.0,2020,1.0,3.0,1.0,7.42,66820.0,0.25,1530000.0
847.0,2020,2.0,5.0,0.0,26.3,46956.0,0.25,1440000.0
880.0,2020,1.0,3.0,1.0,13.47,48672.0,0.25,1580000.0
676.0,2020,2.0,4.0,2.0,17.67,31876.0,0.25,1300000.0
45.0,2020,1.0,1.0,0.0,1.67,57772.0,0.25,510000.0
280.0,2020,2.0,3.0,1.0,49.65,45916.0,0.25,686000.0
113.0,2020,2.0,2.0,1.0,3.12,51532.0,0.25,1300000.0
1037.0,2020,4.0,4.0,2.0,14.02,34008.0,0.25,1785000.0
426.0,2020,2.0,4.0,1.0,49.65,45916.0,0.25,700000.0
582.0,2020,2.0,5.0,1.0,11.16,40404.0,0.25,1870000.0
420.0,2020,3.0,6.0,2.0,16.58,45500.0,0.25,1900000.0
216.0,2020,1.0,3.0,2.0,15.0,33644.0,0.25,850000.0
754.0,2020,2.0,4.0,2.0,72.34,37180.0,0.25,1110000.0
980.0,2020,2.0,3.0,2.0,61.83,29588.0,0.25,1137500.0
413.0,2020,1.0,2.0,1.0,15.0,33644.0,0.25,830000.0
715.0,2020,2.0,4.0,2.0,49.65,45916.0,0.25,965000.0
770.0,2020,3.0,4.0,2.0,49.65,45916.0,0.25,960000.0
141.0,2020,2.0,3.0,2.0,11.97,47944.0,0.75,1150000.0
628.0,2020,1.0,3.0,2.0,18.92,31720.0,0.75,1442500.0
179.0,2020,2.0,3.0,1.0,32.57,26936.0,0.75,543000.0
556.0,2020,1.0,2.0,2.0,74.11,25844.0,0.75,490000.0
493.0,2020,1.0,4.0,3.0,74.11,25844.0,0.75,635000.0
697.0,2020,2.0,4.0,1.0,28.37,42900.0,0.75,1205000.0
468.0,2020,2.0,3.0,2.0,49.63,24960.0,0.75,810000.0
714.0,2020,3.0,4.0,4.0,81.81,27092.0,0.75,970000.0
463.0,2020,0.0,0.0,0.0,34.95,42640.0,0.75,550000.0
451.0,2020,1.0,2.0,1.0,10.35,34528.0,0.43,1175000.0
550.0,2020,1.0,3.0,4.0,28.27,31200.0,0.43,670000.0
664.0,2020,2.0,4.0,2.0,23.42,40352.0,0.43,1235000.0
119.0,2020,2.0,2.0,1.0,1.67,57772.0,0.43,1350000.0
556.0,2020,2.0,3.0,1.0,23.42,40352.0,0.43,1035000.0
613.0,2020,2.0,4.0,1.0,23.42,40352.0,0.43,1150000.0
10000.0,2020,3.0,4.0,3.0,42.74,32604.0,0.43,1360000.0
355.0,2020,3.0,5.0,2.0,20.95,38272.0,0.43,1460000.0
752.0,2020,1.0,4.0,1.0,23.42,40352.0,0.25,1050000.0
365.0,2020,2.0,4.0,2.0,11.24,42952.0,0.25,1695000.0
679.0,2020,3.0,4.0,1.0,83.63,28964.0,0.25,1200000.0
155.0,2020,2.0,3.0,2.0,27.85,24232.0,0.25,532500.0
706.0,2020,2.0,4.0,2.0,46.81,43680.0,0.25,870000.0
676.0,2020,1.0,3.0,2.0,61.67,28288.0,0.25,685000.0
607.0,2020,2.0,4.0,1.0,61.67,28288.0,0.25,688000.0
313.0,2020,2.0,3.0,2.0,11.99,36452.0,0.25,1640000.0
76.0,2020,1.0,2.0,1.0,19.33,37284.0,0.25,580000.0
559.0,2020,1.0,3.0,1.0,35.32,33176.0,0.25,685000.0
695.0,2020,2.0,4.0,2.0,23.17,34320.0,0.25,1462000.0
980.0,2020,3.0,6.0,2.0,13.47,48672.0,0.25,1680000.0
1478.0,2020,1.0,3.0,1.0,17.42,39364.0,0.25,1170000.0
92.0,2020,1.0,2.0,1.0,17.61,23556.0,0.25,410000.0
635.0,2020,2.0,4.0,2.0,30.08,46228.0,0.25,1160000.0
930.0,2020,2.0,4.0,2.0,17.2,51636.0,0.25,1770000.0
223.0,2020,2.0,3.0,2.0,8.88,52988.0,0.25,1500000.0
312.0,2020,1.0,2.0,2.0,9.37,46800.0,0.25,1188000.0
117.0,2020,1.0,2.0,1.0,11.79,33852.0,0.25,581000.0
700.0,2020,2.0,4.0,2.0,32.26,36244.0,0.25,1323000.0
824.0,2020,2.0,4.0,2.0,13.47,48672.0,0.25,1501000.0
613.0,2020,1.0,3.0,2.0,15.92,37336.0,0.25,1540000.0
775.0,2020,2.0,4.0,2.0,35.82,42744.0,0.25,1011000.0
100.0,2020,1.0,2.0,0.0,7.42,66820.0,0.25,1340000.0
689.0,2020,2.0,2.0,2.0,15.62,37024.0,0.25,1005000.0
512.0,2020,2.0,4.0,2.0,73.32,30888.0,0.25,1060000.0
324.0,2020,2.0,3.0,1.0,9.84,35412.0,0.25,1485000.0
662.0,2020,2.0,3.0,2.0,23.17,34320.0,0.25,1280000.0
556.0,2020,2.0,4.0,1.0,52.93,29380.0,0.25,730000.0
695.0,2020,2.0,3.0,2.0,15.99,36816.0,0.25,1582000.0
450.0,2020,2.0,3.0,2.0,50.15,53196.0,0.11,715000.0
750.0,2020,3.0,4.0,3.0,50.79,32812.0,0.11,1075000.0
630.0,2020,2.0,4.0,2.0,58.53,30316.0,0.11,880000.0
539.0,2020,2.0,4.0,2.0,34.5,45812.0,0.11,1230000.0
689.0,2020,3.0,4.0,2.0,19.68,43836.0,0.11,1820000.0
520.0,2020,2.0,3.0,4.0,22.21,34216.0,0.11,915000.0
929.0,2020,1.0,3.0,2.0,16.58,45500.0,0.11,1780000.0
503.0,2020,3.0,4.0,2.0,61.6,33852.0,0.11,870000.0
260.0,2020,2.0,3.0,2.0,24.76,40924.0,0.1,1135000.0
430.0,2020,2.0,4.0,2.0,21.07,25272.0,0.1,860000.0
